,Exporter Name,Address,pincode,Taluk,Districtname,statename
9760,JESMART P. LTD,"Pallithazham, Mulanthuruthy, Pallithazham, Kochi, Mulanthuruthy, Kerala 682314, India",682314,Kanayannur,Ernakulam,KERALA
9761,JESMART P. LTD,"Pallithazham, Mulanthuruthy, Pallithazham, Kochi, Mulanthuruthy, Kerala 682314, India",682314,Kanayannur,Ernakulam,KERALA
9762,JESMART P. LTD,"Pallithazham, Mulanthuruthy, Pallithazham, Kochi, Mulanthuruthy, Kerala 682314, India",682314,Kanayannur,Ernakulam,KERALA
9763,JESMART P. LTD,"Pallithazham, Mulanthuruthy, Pallithazham, Kochi, Mulanthuruthy, Kerala 682314, India",682314,Kanayannur,Ernakulam,KERALA
9764,JEZAARA TRADING,"Bengachery complex tb road junction, Hosdurg, Kanhangad, Kerala 671315, India",671315,Hosdurg,Kasargod,KERALA
9765,JEZAARA TRADING,"Bengachery complex tb road junction, Hosdurg, Kanhangad, Kerala 671315, India",671315,Hosdurg,Kasargod,KERALA
9766,JJ GARMENTS,"SHop No. 12-128, New Tiger Plaza, Azad St, Sirupooluvapatti, Khaderpet, Rayapuram, Tiruppur, Tamil Nadu 641601, India",641601,Avanashi,Coimbatore,TAMIL NADU
9767,JJ GARMENTS,"SHop No. 12-128, New Tiger Plaza, Azad St, Sirupooluvapatti, Khaderpet, Rayapuram, Tiruppur, Tamil Nadu 641601, India",641601,Tirupur,Coimbatore,TAMIL NADU
9768,JJK SPICES,"K.S.E.B Junction , kattappana, Kattappana, Kerala 685508, India",685508,Udumbanchola,Idukki,KERALA
9769,JOHNS TRADERS LLP,"Unnamed Road, Kerala 686104, India",686104,Changanacherry,Kottayam,KERALA
9770,JOHNS TRADERS LLP,"Unnamed Road, Kerala 686104, India",686104,Changanassery,Kottayam,KERALA
9771,JOHNS UMBRELLA MART,"CCNB Rd, Erezha, Mullakkal, Alappuzha, Kerala 688011, India",688011,Ambalapuzha,Alappuzha,KERALA
9772,JOHNS UMBRELLA MART,"CCNB Rd, Erezha, Mullakkal, Alappuzha, Kerala 688011, India",688011,Ambalapuzha,Alappuzha,KERALA
9773,JOHNS UMBRELLA MART,"CCNB Rd, Erezha, Mullakkal, Alappuzha, Kerala 688011, India",688011,Ambalappuzha,Alappuzha,KERALA
9774,JOHNS UMBRELLA MART,"CCNB Rd, Erezha, Mullakkal, Alappuzha, Kerala 688011, India",688011,Ambalappuzha,Alappuzha,KERALA
9775,JOHNS UMBRELLA MART,"CCNB Rd, Erezha, Mullakkal, Alappuzha, Kerala 688011, India",688011,Ambalapuzha,Alappuzha,KERALA
9776,JOTHI TRADERS,"j block, 134, Vinayagapuram Main Rd, MMDA, MMDA Colony, Arumbakkam, Chennai, Tamil Nadu 600106, India",600106,Maduravoyal,Chennai,TAMIL NADU
9777,JOTHI TRADERS,"j block, 134, Vinayagapuram Main Rd, MMDA, MMDA Colony, Arumbakkam, Chennai, Tamil Nadu 600106, India",600106,Egmore Nungambakkam,Chennai,TAMIL NADU
9778,JSK FASTENERS,"2C62+VV4, Chithrappuzha-Ponjassery Rd, Pallikkara, Kerala 682303, India",682303,Kunnathunad,Ernakulam,KERALA
9779,JSK FASTENERS,"2C62+VV4, Chithrappuzha-Ponjassery Rd, Pallikkara, Kerala 682303, India",682303,Kunnathunad,Ernakulam,KERALA
9780,JSK FASTENERS,"2C62+VV4, Chithrappuzha-Ponjassery Rd, Pallikkara, Kerala 682303, India",682303,Kunnathunad,Ernakulam,KERALA
9781,K.KNITTERS,"3 Bar 102H, Kovai Main Rd, near by Pass Circle, LNS Post, Karur, Tamil Nadu 639002, India",639002,Aravakurichi,Karur,TAMIL NADU
9782,K.KNITTERS,"3 Bar 102H, Kovai Main Rd, near by Pass Circle, LNS Post, Karur, Tamil Nadu 639002, India",639002,Aravakurichi,Karur,TAMIL NADU
9783,K.KNITTERS,"3 Bar 102H, Kovai Main Rd, near by Pass Circle, LNS Post, Karur, Tamil Nadu 639002, India",639002,Karur,Karur,TAMIL NADU
9784,K.KNITTERS,"3 Bar 102H, Kovai Main Rd, near by Pass Circle, LNS Post, Karur, Tamil Nadu 639002, India",639002,Aravakurichi,Karur,TAMIL NADU
9785,K.KNITTERS,"3 Bar 102H, Kovai Main Rd, near by Pass Circle, LNS Post, Karur, Tamil Nadu 639002, India",639002,Karur,Karur,TAMIL NADU
9786,K.KNITTERS,"3 Bar 102H, Kovai Main Rd, near by Pass Circle, LNS Post, Karur, Tamil Nadu 639002, India",639002,Aravakurichi,Karur,TAMIL NADU
9787,K.KNITTERS,"3 Bar 102H, Kovai Main Rd, near by Pass Circle, LNS Post, Karur, Tamil Nadu 639002, India",639002,Aravakurichi,Karur,TAMIL NADU
9788,KALAIMAGAL GARMENTS,"Sf 129, 131, Mangalam Road, Sengunthapuram, 9th Street, Mangalam Rd, Sengunthapuram, Karuvampalayam, Andipalayam, Tamil Nadu 641604, India",641604,Tiruppur,Coimbatore,TAMIL NADU
9789,KALAIMAGAL GARMENTS,"Sf 129, 131, Mangalam Road, Sengunthapuram, 9th Street, Mangalam Rd, Sengunthapuram, Karuvampalayam, Andipalayam, Tamil Nadu 641604, India",641604,Tiruppur,Coimbatore,TAMIL NADU
9790,KALAIMAGAL GARMENTS,"Sf 129, 131, Mangalam Road, Sengunthapuram, 9th Street, Mangalam Rd, Sengunthapuram, Karuvampalayam, Andipalayam, Tamil Nadu 641604, India",641604,Tirupur,Coimbatore,TAMIL NADU
9791,KALAIMAGAL GARMENTS,"Sf 129, 131, Mangalam Road, Sengunthapuram, 9th Street, Mangalam Rd, Sengunthapuram, Karuvampalayam, Andipalayam, Tamil Nadu 641604, India",641604,Tiruppur,Coimbatore,TAMIL NADU
9792,KALAIMAGAL GARMENTS,"Sf 129, 131, Mangalam Road, Sengunthapuram, 9th Street, Mangalam Rd, Sengunthapuram, Karuvampalayam, Andipalayam, Tamil Nadu 641604, India",641604,Tiruppur,Coimbatore,TAMIL NADU
9793,KALAIMAGAL GARMENTS,"Sf 129, 131, Mangalam Road, Sengunthapuram, 9th Street, Mangalam Rd, Sengunthapuram, Karuvampalayam, Andipalayam, Tamil Nadu 641604, India",641604,Tiruppur,Coimbatore,TAMIL NADU
9794,KALLUNGAL TRADERS,"Kallungal Ln, Periyar Nagar, Aluva, Kerala 683101, India",683101,Aluva,Ernakulam,KERALA
9795,KALLUNGAL TRADERS,"Kallungal Ln, Periyar Nagar, Aluva, Kerala 683101, India",683101,Aluva,Ernakulam,KERALA
9796,KALLUNGAL TRADERS,"Kallungal Ln, Periyar Nagar, Aluva, Kerala 683101, India",683101,Aluva,Ernakulam,KERALA
9797,KALLUNGAL TRADERS,"Kallungal Ln, Periyar Nagar, Aluva, Kerala 683101, India",683101,Aluva,Ernakulam,KERALA
9798,KALPA MACHIN PARTS,"M G Road, Ashtamichira Chalakudi Rd, via, Thrissur, Anappara, Kerala 680731, India",680731,Mukundapuram,Thrissur,KERALA
9799,KALPA MACHIN PARTS,"M G Road, Ashtamichira Chalakudi Rd, via, Thrissur, Anappara, Kerala 680731, India",680731,Mukundapuram,Thrissur,KERALA
9800,KALPA MACHIN PARTS,"M G Road, Ashtamichira Chalakudi Rd, via, Thrissur, Anappara, Kerala 680731, India",680731,,Thrissur,KERALA
9801,KASHMIR FRUIT BAZAR,"Vettuveni Rd, NAGAR, Haripad, Kerala 690514, India",690514,Karthikappally,Alappuzha,KERALA
9802,KASHMIR FRUIT BAZAR,"Vettuveni Rd, NAGAR, Haripad, Kerala 690514, India",690514,Karthikappally,Alappuzha,KERALA
9803,KASHMIR FRUIT BAZAR,"Vettuveni Rd, NAGAR, Haripad, Kerala 690514, India",690514,Karthikappally,Alappuzha,KERALA
9804,KASHMIR FRUIT BAZAR,"Vettuveni Rd, NAGAR, Haripad, Kerala 690514, India",690514,Karthikappally,Alappuzha,KERALA
9805,KASHMIR FRUIT BAZAR,"Vettuveni Rd, NAGAR, Haripad, Kerala 690514, India",690514,Karthikappally,Alappuzha,KERALA
9806,KAUSIKH THERAPEUTICS P.LTD.,"4652+78F, 54th St, Sidco Nagar, Villivakkam, Chennai, Tamil Nadu 600049, India",600049,Ambattur,Tiruvallur,TAMIL NADU
9807,KAUSIKH THERAPEUTICS P.LTD.,"4652+78F, 54th St, Sidco Nagar, Villivakkam, Chennai, Tamil Nadu 600049, India",600049,Ambattur,Tiruvallur,TAMIL NADU
9808,KAUSIKH THERAPEUTICS P.LTD.,"4652+78F, 54th St, Sidco Nagar, Villivakkam, Chennai, Tamil Nadu 600049, India",600049,Ambattur,Tiruvallur,TAMIL NADU
9809,KAUSIKH THERAPEUTICS P.LTD.,"4652+78F, 54th St, Sidco Nagar, Villivakkam, Chennai, Tamil Nadu 600049, India",600049,Ambattur,Tiruvallur,TAMIL NADU
9810,KCK DENTAL,"11/538, PK Commercial Complex, Cherooty Rd, Mananchira, Kozhikode, Kerala 673032, India",673032,Kozhikode,Kozhikode,KERALA
9811,KCK DENTAL,"11/538, PK Commercial Complex, Cherooty Rd, Mananchira, Kozhikode, Kerala 673032, India",673032,Kozhikode,Kozhikode,KERALA
9812,KERALA IMPEX,"Kerala, India",682024,Ernakulam,Ernakulam,KERALA
9813,KERALA IMPEX,"Kerala, India",682024,Ernakulam,Ernakulam,KERALA
9814,KIWIS STYLES,"Annai Garden, Gandhi Nagar, 19, TTP Mill-SAP Rd, Periyar Colony, Anupparpalayam Pudur, Tiruppur, Tamil Nadu 641652, India",641652,Tiruppur,Coimbatore,TAMIL NADU
9815,KIWIS STYLES,"Annai Garden, Gandhi Nagar, 19, TTP Mill-SAP Rd, Periyar Colony, Anupparpalayam Pudur, Tiruppur, Tamil Nadu 641652, India",641652,Tiruppur,Coimbatore,TAMIL NADU
9816,KIWIS STYLES,"Annai Garden, Gandhi Nagar, 19, TTP Mill-SAP Rd, Periyar Colony, Anupparpalayam Pudur, Tiruppur, Tamil Nadu 641652, India",641652,Tiruppur,Coimbatore,TAMIL NADU
9817,KLEAN TRADE HYGENE,"Eco links Building, Ground Floor N.H.Bypass, Edappally, Kochi, Kerala 682024, India",682024,Ernakulam,Ernakulam,KERALA
9818,KLEAN TRADE HYGENE,"Eco links Building, Ground Floor N.H.Bypass, Edappally, Kochi, Kerala 682024, India",682024,Ernakulam,Ernakulam,KERALA
9819,KOSMIC CLOTHING CO.,"D/no B21/15, Bethi cheti puram, 1 st strret extension, Kannipiran Colony, Valipalayam, Tiruppur, Tamil Nadu 641601, India",641601,Avanashi,Coimbatore,TAMIL NADU
9820,KOSMIC CLOTHING CO.,"D/no B21/15, Bethi cheti puram, 1 st strret extension, Kannipiran Colony, Valipalayam, Tiruppur, Tamil Nadu 641601, India",641601,Tirupur,Coimbatore,TAMIL NADU
9821,KRS INTERNATIONAL TRADING,"FIRST FLOOR SHRI RANGA, ANNAMALAIPURAM, 3D, 1A, Tennur, Tiruchirappalli, Tamil Nadu 620017, India",620017,Tiruchirappalli,Tiruchirappalli,TAMIL NADU
9822,KRS INTERNATIONAL TRADING,"FIRST FLOOR SHRI RANGA, ANNAMALAIPURAM, 3D, 1A, Tennur, Tiruchirappalli, Tamil Nadu 620017, India",620017,Tiruchirappalli,Tiruchirappalli,TAMIL NADU
9823,KRS INTERNATIONAL TRADING,"FIRST FLOOR SHRI RANGA, ANNAMALAIPURAM, 3D, 1A, Tennur, Tiruchirappalli, Tamil Nadu 620017, India",620017,Tiruchirappalli,Tiruchirappalli,TAMIL NADU
9824,KTK POLYMERS,"5/B100.B Marchinaickenpalayam, Ganapathypalayama, taluk, Coimbatore, Pollachi, Tamil Nadu 642103, India",642103,Pollachi,Coimbatore,TAMIL NADU
9825,KTK POLYMERS,"5/B100.B Marchinaickenpalayam, Ganapathypalayama, taluk, Coimbatore, Pollachi, Tamil Nadu 642103, India",642103,Pollachi,Coimbatore,TAMIL NADU
9826,KTK POLYMERS,"5/B100.B Marchinaickenpalayam, Ganapathypalayama, taluk, Coimbatore, Pollachi, Tamil Nadu 642103, India",642103,Pollachi,Coimbatore,TAMIL NADU
9827,KTK POLYMERS,"5/B100.B Marchinaickenpalayam, Ganapathypalayama, taluk, Coimbatore, Pollachi, Tamil Nadu 642103, India",642103,Pollachi,Coimbatore,TAMIL NADU
9828,KTK POLYMERS,"5/B100.B Marchinaickenpalayam, Ganapathypalayama, taluk, Coimbatore, Pollachi, Tamil Nadu 642103, India",642103,Pollachi,Coimbatore,TAMIL NADU
9829,KTK POLYMERS,"5/B100.B Marchinaickenpalayam, Ganapathypalayama, taluk, Coimbatore, Pollachi, Tamil Nadu 642103, India",642103,Pollachi,Coimbatore,TAMIL NADU
9830,KTK POLYMERS,"5/B100.B Marchinaickenpalayam, Ganapathypalayama, taluk, Coimbatore, Pollachi, Tamil Nadu 642103, India",642103,Pollachi,Coimbatore,TAMIL NADU
9831,KUMARAN KNITS,"BLUEDART OPP, 15, Periyar Colony, Velampalayam, A.Thirumuruganpoondi, Tamil Nadu 641652, India",641652,Tiruppur,Coimbatore,TAMIL NADU
9832,KUMARAN KNITS,"BLUEDART OPP, 15, Periyar Colony, Velampalayam, A.Thirumuruganpoondi, Tamil Nadu 641652, India",641652,Tiruppur,Coimbatore,TAMIL NADU
9833,KUMARAN KNITS,"BLUEDART OPP, 15, Periyar Colony, Velampalayam, A.Thirumuruganpoondi, Tamil Nadu 641652, India",641652,Tiruppur,Coimbatore,TAMIL NADU
9834,LAKSHMI A TRADERS,"X38C+QM6, Thiru Nagar, Kamarajapuram, Karur, Tamil Nadu 639002, India",639002,Aravakurichi,Karur,TAMIL NADU
9835,LAKSHMI A TRADERS,"X38C+QM6, Thiru Nagar, Kamarajapuram, Karur, Tamil Nadu 639002, India",639002,Aravakurichi,Karur,TAMIL NADU
9836,LAKSHMI A TRADERS,"X38C+QM6, Thiru Nagar, Kamarajapuram, Karur, Tamil Nadu 639002, India",639002,Karur,Karur,TAMIL NADU
9837,LAKSHMI A TRADERS,"X38C+QM6, Thiru Nagar, Kamarajapuram, Karur, Tamil Nadu 639002, India",639002,Aravakurichi,Karur,TAMIL NADU
9838,LAKSHMI A TRADERS,"X38C+QM6, Thiru Nagar, Kamarajapuram, Karur, Tamil Nadu 639002, India",639002,Karur,Karur,TAMIL NADU
9839,LAKSHMI A TRADERS,"X38C+QM6, Thiru Nagar, Kamarajapuram, Karur, Tamil Nadu 639002, India",639002,Aravakurichi,Karur,TAMIL NADU
9840,LAKSHMI A TRADERS,"X38C+QM6, Thiru Nagar, Kamarajapuram, Karur, Tamil Nadu 639002, India",639002,Aravakurichi,Karur,TAMIL NADU
9841,LAKSHMI ELECTRICAL CONTROL SYSTEMS,"1, Avinashi Rd, MGR Nagar, Civil Aerodrome Post, Chinniyampalayam, Coimbatore, Tamil Nadu 641014, India",641014,Coimbatore South,Coimbatore,TAMIL NADU
9842,LAKSHMI ELECTRICAL CONTROL SYSTEMS,"1, Avinashi Rd, MGR Nagar, Civil Aerodrome Post, Chinniyampalayam, Coimbatore, Tamil Nadu 641014, India",641014,Coimbatore,Coimbatore,TAMIL NADU
9843,LAKSHMI PRECISION TECHNOLOGIES,"34PJ+V73, Avinashi Rd, Arasur, Uthupalayam, Tamil Nadu 641407, India",641407,Palladam,Coimbatore,TAMIL NADU
9844,LEARNWARE SOLUTIONS,"Learnware solutions Medical college, PO, Pongumoodu, Thiruvananthapuram, Kerala 695017, India",695017,Thiruvananthapuram,Thiruvananthapuram,KERALA
9845,LENORE INDUSTRIES,"Adi Shankara TBI, Mattoor, Kalady, Kerala 683574, India",683574,Aluva,Ernakulam,KERALA
9846,LENORE INDUSTRIES,"Adi Shankara TBI, Mattoor, Kalady, Kerala 683574, India",683574,Aluva,Ernakulam,KERALA
9847,LENORE INDUSTRIES,"Adi Shankara TBI, Mattoor, Kalady, Kerala 683574, India",683574,Aluva,Ernakulam,KERALA
9848,LENORE INDUSTRIES,"Adi Shankara TBI, Mattoor, Kalady, Kerala 683574, India",683574,Aluva,Ernakulam,KERALA
9849,LENORE INDUSTRIES,"Adi Shankara TBI, Mattoor, Kalady, Kerala 683574, India",683574,Aluva,Ernakulam,KERALA
9850,LENORE INDUSTRIES,"Adi Shankara TBI, Mattoor, Kalady, Kerala 683574, India",683574,Aluva,Ernakulam,KERALA
9851,LENORE INDUSTRIES,"Adi Shankara TBI, Mattoor, Kalady, Kerala 683574, India",683574,Aluva,Ernakulam,KERALA
9852,LIMAR ENTERPRISES,"FXFC+R59, SH29, Puduppadi, Kerala 673586, India",673586,Kozhikode,Kozhikode,KERALA
9853,LIMAR ENTERPRISES,"FXFC+R59, SH29, Puduppadi, Kerala 673586, India",673586,Kozhikode,Kozhikode,KERALA
9854,LIMAR ENTERPRISES,"FXFC+R59, SH29, Puduppadi, Kerala 673586, India",673586,Kozhikode,Kozhikode,KERALA
9855,LIMAR ENTERPRISES,"FXFC+R59, SH29, Puduppadi, Kerala 673586, India",673586,Kozhikode,Kozhikode,KERALA
9856,LIMAR ENTERPRISES,"FXFC+R59, SH29, Puduppadi, Kerala 673586, India",673586,Kozhikode,Kozhikode,KERALA
9857,LIMAR ENTERPRISES,"FXFC+R59, SH29, Puduppadi, Kerala 673586, India",673586,Kozhikode,Kozhikode,KERALA
9858,LIMAR ENTERPRISES,"FXFC+R59, SH29, Puduppadi, Kerala 673586, India",673586,Kozhikode,Kozhikode,KERALA
9859,M.L.EXPORTS,"7A, 1st Cross Rd, Ramkrishnapuram, Karur, Tamil Nadu 639001, India",639001,Karur,Karur,TAMIL NADU
9860,M.L.EXPORTS,"7A, 1st Cross Rd, Ramkrishnapuram, Karur, Tamil Nadu 639001, India",639001,Karur,Karur,TAMIL NADU
9861,M.L.EXPORTS,"7A, 1st Cross Rd, Ramkrishnapuram, Karur, Tamil Nadu 639001, India",639001,Karur,Karur,TAMIL NADU
9862,M.P.TRANS AND LOGISTICS,"17A, Theppakulam Street, Shanmugapuram, Thoothukudi, Tamil Nadu 628001, India",628001,,Tuticorin,TAMIL NADU
9863,M.P.TRANS AND LOGISTICS,"17A, Theppakulam Street, Shanmugapuram, Thoothukudi, Tamil Nadu 628001, India",628001,Thoothukkudi,Tuticorin,TAMIL NADU
9864,M.P.TRANS AND LOGISTICS,"17A, Theppakulam Street, Shanmugapuram, Thoothukudi, Tamil Nadu 628001, India",628001,Thoothukkudi,Tuticorin,TAMIL NADU
9865,M.P.TRANS AND LOGISTICS,"17A, Theppakulam Street, Shanmugapuram, Thoothukudi, Tamil Nadu 628001, India",628001,Thoothukkudi,Tuticorin,TAMIL NADU
9866,M.P.TRANS AND LOGISTICS,"17A, Theppakulam Street, Shanmugapuram, Thoothukudi, Tamil Nadu 628001, India",628001,Thoothukkudi,Tuticorin,TAMIL NADU
9867,M.P.TRANS AND LOGISTICS,"17A, Theppakulam Street, Shanmugapuram, Thoothukudi, Tamil Nadu 628001, India",628001,Thoothukkudi,Tuticorin,TAMIL NADU
9868,M.S.GOLD TECH,"Pallipadi, Edavannappara, Kerala 673645, India",673645,Ernad,Malappuram,KERALA
9869,M.S.GOLD TECH,"Pallipadi, Edavannappara, Kerala 673645, India",673645,Ernad,Malappuram,KERALA
9870,M.S.GOLD TECH,"Pallipadi, Edavannappara, Kerala 673645, India",673645,Ernad,Malappuram,KERALA
9871,M.S.GOLD TECH,"Pallipadi, Edavannappara, Kerala 673645, India",673645,Ernad,Malappuram,KERALA
9872,M.Z.IMPORTS AND EXPORTS,"Mount Zion Plaza, 35/183, Thiruvalla, Kerala 689101, India",689101,Tiruvalla,Pathanamthitta,KERALA
9873,M.Z.IMPORTS AND EXPORTS,"Mount Zion Plaza, 35/183, Thiruvalla, Kerala 689101, India",689101,Thiruvalla,Pathanamthitta,KERALA
9874,MADATHIL EXPORTS,"3JQ5+762, Thrikkariyoor, Kerala 686692, India",686692,Kothamangalam,Ernakulam,KERALA
9875,MADATHIL EXPORTS,"3JQ5+762, Thrikkariyoor, Kerala 686692, India",686692,Kothamangalam,Ernakulam,KERALA
9876,MADATHIL EXPORTS,"3JQ5+762, Thrikkariyoor, Kerala 686692, India",686692,Kothamangalam,Ernakulam,KERALA
9877,MADATHIL EXPORTS,"3JQ5+762, Thrikkariyoor, Kerala 686692, India",686692,Kothamangalam,Ernakulam,KERALA
9878,MADATHIL EXPORTS,"3JQ5+762, Thrikkariyoor, Kerala 686692, India",686692,Kothamangalam,Ernakulam,KERALA
9879,MADATHIL EXPORTS,"3JQ5+762, Thrikkariyoor, Kerala 686692, India",686692,Kothamangalam,Ernakulam,KERALA
9880,MAGIZH EXPORTS,"Tagore St, Puliampatti, Tamil Nadu 638459, India",638459,Sathy,Erode,TAMIL NADU
9881,MAGIZH EXPORTS,"Tagore St, Puliampatti, Tamil Nadu 638459, India",638459,Sathyamangalam,Erode,TAMIL NADU
9882,MAGIZH EXPORTS,"Tagore St, Puliampatti, Tamil Nadu 638459, India",638459,Sathy,Erode,TAMIL NADU
9883,MAGIZH EXPORTS,"Tagore St, Puliampatti, Tamil Nadu 638459, India",638459,Sathy,Erode,TAMIL NADU
9884,MAGIZH EXPORTS,"Tagore St, Puliampatti, Tamil Nadu 638459, India",638459,Sathyamangalam,Erode,TAMIL NADU
9885,MAGIZH EXPORTS,"Tagore St, Puliampatti, Tamil Nadu 638459, India",638459,Sathy,Erode,TAMIL NADU
9886,MAGIZH EXPORTS,"Tagore St, Puliampatti, Tamil Nadu 638459, India",638459,Sathy,Erode,TAMIL NADU
9887,MAGIZH EXPORTS,"Tagore St, Puliampatti, Tamil Nadu 638459, India",638459,Sathy,Erode,TAMIL NADU
9888,MAGIZH EXPORTS,"Tagore St, Puliampatti, Tamil Nadu 638459, India",638459,Sathyamangalam,Erode,TAMIL NADU
9889,MAGIZH EXPORTS,"Tagore St, Puliampatti, Tamil Nadu 638459, India",638459,Sathy,Erode,TAMIL NADU
9890,MAGIZH EXPORTS,"Tagore St, Puliampatti, Tamil Nadu 638459, India",638459,Sathy,Erode,TAMIL NADU
9891,MAGIZH EXPORTS,"Tagore St, Puliampatti, Tamil Nadu 638459, India",638459,Sathy,Erode,TAMIL NADU
9892,MAGIZH EXPORTS,"Tagore St, Puliampatti, Tamil Nadu 638459, India",638459,Sathyamangalam,Erode,TAMIL NADU
9893,MAGIZH EXPORTS,"Tagore St, Puliampatti, Tamil Nadu 638459, India",638459,Sathy,Erode,TAMIL NADU
9894,MAJEED CARPET HOUSE,"F8XM+HH4, Vazhicherry Rd, Vazhicherry Ward, Sea View Ward, Alappuzha, Kerala 688001, India",688001,Ambalapuzha,Alappuzha,KERALA
9895,MAJEED CARPET HOUSE,"F8XM+HH4, Vazhicherry Rd, Vazhicherry Ward, Sea View Ward, Alappuzha, Kerala 688001, India",688001,Ambalapuzha,Alappuzha,KERALA
9896,MAJESTIC MACHINE WORKS,"25, P.N. Palayam Road, P.N. Palayam Road, Near Sree Hospital, Puliakulam, Puthiyavan Nagar, Sukrawar Pettai, R.S. Puram, Coimbatore, Tamil Nadu 641045, India",641045,Coimbatore South,Coimbatore,TAMIL NADU
9897,MAJESTIC MACHINE WORKS,"25, P.N. Palayam Road, P.N. Palayam Road, Near Sree Hospital, Puliakulam, Puthiyavan Nagar, Sukrawar Pettai, R.S. Puram, Coimbatore, Tamil Nadu 641045, India",641045,Coimbatore South,Coimbatore,TAMIL NADU
9898,MAJESTIC MACHINE WORKS,"25, P.N. Palayam Road, P.N. Palayam Road, Near Sree Hospital, Puliakulam, Puthiyavan Nagar, Sukrawar Pettai, R.S. Puram, Coimbatore, Tamil Nadu 641045, India",641045,Coimbatore South,Coimbatore,TAMIL NADU
9899,MAN AND MAN ENTERPRISES,"safeway complex,pirivusala, Chandranagar Colony, Palakkad, Kerala 678007, India",678007,Palakkad,Palakkad,KERALA
9900,MAN AND MAN ENTERPRISES,"safeway complex,pirivusala, Chandranagar Colony, Palakkad, Kerala 678007, India",678007,Palakkad,Palakkad,KERALA
9901,MAN AND MAN ENTERPRISES,"safeway complex,pirivusala, Chandranagar Colony, Palakkad, Kerala 678007, India",678007,Palakkad,Palakkad,KERALA
9902,MANTHRI GLOBAL TECHNOLOGIES,"127, Bharath St, Pushpa Nagar, Vengaivasal, Medavakkam, Chennai, Tamil Nadu 600100, India",600100,Tambaram,Kanchipuram,TAMIL NADU
9903,MANTHRI GLOBAL TECHNOLOGIES,"127, Bharath St, Pushpa Nagar, Vengaivasal, Medavakkam, Chennai, Tamil Nadu 600100, India",600100,Tambaram,Kanchipuram,TAMIL NADU
9904,MAXWELL AUTO COMPONENTS,"SF.No 397/2A, 398/2B, Jangammanaikenpalayam Chennapachettipudur Post Karumathampatti (via), Sulur, Taluk, Coimbatore, Paduvampalli, Tamil Nadu 641659, India",641659,Mettupalayam,Coimbatore,TAMIL NADU
9905,MAXWELL AUTO COMPONENTS,"SF.No 397/2A, 398/2B, Jangammanaikenpalayam Chennapachettipudur Post Karumathampatti (via), Sulur, Taluk, Coimbatore, Paduvampalli, Tamil Nadu 641659, India",641659,Palladam,Coimbatore,TAMIL NADU
9906,MAXWELL AUTO COMPONENTS,"SF.No 397/2A, 398/2B, Jangammanaikenpalayam Chennapachettipudur Post Karumathampatti (via), Sulur, Taluk, Coimbatore, Paduvampalli, Tamil Nadu 641659, India",641659,Palladam,Coimbatore,TAMIL NADU
9907,MAXWELL AUTO COMPONENTS,"SF.No 397/2A, 398/2B, Jangammanaikenpalayam Chennapachettipudur Post Karumathampatti (via), Sulur, Taluk, Coimbatore, Paduvampalli, Tamil Nadu 641659, India",641659,Palladam,Coimbatore,TAMIL NADU
9908,MAXWELL AUTO COMPONENTS,"SF.No 397/2A, 398/2B, Jangammanaikenpalayam Chennapachettipudur Post Karumathampatti (via), Sulur, Taluk, Coimbatore, Paduvampalli, Tamil Nadu 641659, India",641659,Avanashi,Coimbatore,TAMIL NADU
9909,MAXWELL AUTO COMPONENTS,"SF.No 397/2A, 398/2B, Jangammanaikenpalayam Chennapachettipudur Post Karumathampatti (via), Sulur, Taluk, Coimbatore, Paduvampalli, Tamil Nadu 641659, India",641659,Mettupalayam,Coimbatore,TAMIL NADU
9910,MAXWELL AUTO COMPONENTS,"SF.No 397/2A, 398/2B, Jangammanaikenpalayam Chennapachettipudur Post Karumathampatti (via), Sulur, Taluk, Coimbatore, Paduvampalli, Tamil Nadu 641659, India",641659,Palladam,Coimbatore,TAMIL NADU
9911,MAXWELL AUTO COMPONENTS,"SF.No 397/2A, 398/2B, Jangammanaikenpalayam Chennapachettipudur Post Karumathampatti (via), Sulur, Taluk, Coimbatore, Paduvampalli, Tamil Nadu 641659, India",641659,Mettupalayam,Coimbatore,TAMIL NADU
9912,MEDIA EXPORTERS,"8XCW+GHG, Orphanage Rd, Mukkam, Kerala 673602, India",673602,Kozhikode,Kozhikode,KERALA
9913,MEDIA EXPORTERS,"8XCW+GHG, Orphanage Rd, Mukkam, Kerala 673602, India",673602,Kozhikode,Kozhikode,KERALA
9914,MEDIA EXPORTERS,"8XCW+GHG, Orphanage Rd, Mukkam, Kerala 673602, India",673602,Kozhikode,Kozhikode,KERALA
9915,MEDIA EXPORTERS,"8XCW+GHG, Orphanage Rd, Mukkam, Kerala 673602, India",673602,Kozhikode,Kozhikode,KERALA
9916,MEDIA EXPORTERS,"8XCW+GHG, Orphanage Rd, Mukkam, Kerala 673602, India",673602,Kozhikode,Kozhikode,KERALA
9917,MEDIA EXPORTERS,"8XCW+GHG, Orphanage Rd, Mukkam, Kerala 673602, India",673602,Kozhikode,Kozhikode,KERALA
9918,MEDIA EXPORTERS,"8XCW+GHG, Orphanage Rd, Mukkam, Kerala 673602, India",673602,Kozhikode,Kozhikode,KERALA
